Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 64.0.3282.186,,2018-03-14 23:52:37,2018-03-14 23:52:37,0.172s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 23:52:37,2018-03-14 23:52:37,0.147s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 23:52:37,2018-03-14 23:52:37,0.118s,PASSED
selectOptionByValue,Chrome 64.0.3282.186,,2018-03-14 23:52:37,2018-03-14 23:52:38,0.481s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 23:52:38,2018-03-14 23:52:38,0.121s,PASSED
waitForJQueryLoad,Chrome 64.0.3282.186,,2018-03-14 23:52:38,2018-03-14 23:52:42,4.568s,PASSED
,,,,,,
Test Cases/LeadCreation,Chrome 64.0.3282.186,,2018-03-14 23:52:42,2018-03-14 23:53:03,20.353s,PASSED
openBrowser,Chrome 64.0.3282.186,,2018-03-14 23:52:42,2018-03-14 23:52:46,3.371s,PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-14 23:52:46,2018-03-14 23:52:53,7.079s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 23:52:53,2018-03-14 23:52:53,0.289s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 23:52:53,2018-03-14 23:52:53,0.194s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 23:52:53,2018-03-14 23:52:54,0.386s,PASSED
selectOptionByValue,Chrome 64.0.3282.186,,2018-03-14 23:52:54,2018-03-14 23:52:56,2.036s,PASSED
selectOptionByValue,Chrome 64.0.3282.186,,2018-03-14 23:52:56,2018-03-14 23:52:56,0.406s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 23:52:56,2018-03-14 23:52:57,0.634s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 23:52:57,2018-03-14 23:52:57,0.127s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 23:52:57,2018-03-14 23:52:57,0.162s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 23:52:57,2018-03-14 23:52:57,0.198s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 23:52:57,2018-03-14 23:52:57,0.130s,PASSED
selectOptionByValue,Chrome 64.0.3282.186,,2018-03-14 23:52:57,2018-03-14 23:52:58,0.397s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 23:52:58,2018-03-14 23:52:58,0.187s,PASSED
waitForJQueryLoad,Chrome 64.0.3282.186,,2018-03-14 23:52:58,2018-03-14 23:53:03,4.731s,PASSED
