Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 65.0.3325.181,,2018-03-29 00:38:59,2018-03-29 00:38:59,0.001s,NOT_RUN
verifyTextPresent,Chrome 65.0.3325.181,,2018-03-29 00:38:59,2018-03-29 00:38:59,0.000s,NOT_RUN
switchToDefaultContent,Chrome 65.0.3325.181,Switch back to current window,2018-03-29 00:38:59,2018-03-29 00:38:59,0.001s,NOT_RUN
click,Chrome 65.0.3325.181,,2018-03-29 00:38:59,2018-03-29 00:38:59,0.000s,NOT_RUN
delay,Chrome 65.0.3325.181,,2018-03-29 00:38:59,2018-03-29 00:38:59,0.001s,NOT_RUN
closeBrowser,Chrome 65.0.3325.181,,2018-03-29 00:38:59,2018-03-29 00:39:00,0.798s,PASSED
,,,,,,
Test Cases/LeadCreation,Chrome 65.0.3325.181,,2018-03-29 00:39:00,2018-03-29 00:39:46,46.032s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-03-29 00:39:00,2018-03-29 00:39:02,2.636s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-29 00:39:02,2018-03-29 00:39:03,1.163s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-29 00:39:03,2018-03-29 00:39:10,6.780s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 00:39:10,2018-03-29 00:39:11,0.274s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 00:39:11,2018-03-29 00:39:11,0.166s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 00:39:11,2018-03-29 00:39:11,0.382s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2018-03-29 00:39:11,2018-03-29 00:39:13,1.748s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2018-03-29 00:39:13,2018-03-29 00:39:13,0.267s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 00:39:13,2018-03-29 00:39:14,0.625s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 00:39:14,2018-03-29 00:39:14,0.155s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 00:39:14,2018-03-29 00:39:14,0.129s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 00:39:14,2018-03-29 00:39:14,0.119s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 00:39:14,2018-03-29 00:39:14,0.099s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2018-03-29 00:39:14,2018-03-29 00:39:15,0.345s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 00:39:15,2018-03-29 00:39:15,0.110s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 00:39:15,2018-03-29 00:39:45,30.003s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.000s,NOT_RUN
setText,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.000s,NOT_RUN
setText,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.000s,NOT_RUN
click,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.000s,NOT_RUN
click,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.000s,NOT_RUN
setText,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.001s,NOT_RUN
click,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.003s,NOT_RUN
delay,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.000s,NOT_RUN
click,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.001s,NOT_RUN
click,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.000s,NOT_RUN
click,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.001s,NOT_RUN
click,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.000s,NOT_RUN
click,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.000s,NOT_RUN
click,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.000s,NOT_RUN
click,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.000s,NOT_RUN
delay,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.000s,NOT_RUN
switchToFrame,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.001s,NOT_RUN
delay,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.000s,NOT_RUN
selectOptionByLabel,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.000s,NOT_RUN
setText,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.001s,NOT_RUN
setText,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.000s,NOT_RUN
setText,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.000s,NOT_RUN
setText,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.000s,NOT_RUN
setText,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.000s,NOT_RUN
delay,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.001s,NOT_RUN
click,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.000s,NOT_RUN
click,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.001s,NOT_RUN
click,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.000s,NOT_RUN
delay,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.001s,NOT_RUN
verifyTextPresent,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.000s,NOT_RUN
switchToDefaultContent,Chrome 65.0.3325.181,Switch back to current window,2018-03-29 00:39:45,2018-03-29 00:39:45,0.001s,NOT_RUN
click,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.000s,NOT_RUN
delay,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:45,0.001s,NOT_RUN
closeBrowser,Chrome 65.0.3325.181,,2018-03-29 00:39:45,2018-03-29 00:39:46,0.972s,PASSED
