Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 68.0.3440.106,,2018-08-27 22:57:18,2018-08-27 22:57:18,0.001s,NOT_RUN
setText,Chrome 68.0.3440.106,,2018-08-27 22:57:18,2018-08-27 22:57:18,0.000s,NOT_RUN
setText,Chrome 68.0.3440.106,,2018-08-27 22:57:18,2018-08-27 22:57:18,0.000s,NOT_RUN
setText,Chrome 68.0.3440.106,,2018-08-27 22:57:18,2018-08-27 22:57:18,0.001s,NOT_RUN
delay,Chrome 68.0.3440.106,,2018-08-27 22:57:18,2018-08-27 22:57:18,0.001s,NOT_RUN
click,Chrome 68.0.3440.106,,2018-08-27 22:57:18,2018-08-27 22:57:18,0.002s,NOT_RUN
click,Chrome 68.0.3440.106,,2018-08-27 22:57:18,2018-08-27 22:57:18,0.001s,NOT_RUN
click,Chrome 68.0.3440.106,,2018-08-27 22:57:18,2018-08-27 22:57:18,0.001s,NOT_RUN
delay,Chrome 68.0.3440.106,,2018-08-27 22:57:18,2018-08-27 22:57:18,0.002s,NOT_RUN
verifyTextPresent,Chrome 68.0.3440.106,,2018-08-27 22:57:18,2018-08-27 22:57:18,0.001s,NOT_RUN
switchToDefaultContent,Chrome 68.0.3440.106,Switch back to current window,2018-08-27 22:57:18,2018-08-27 22:57:18,0.001s,NOT_RUN
click,Chrome 68.0.3440.106,,2018-08-27 22:57:18,2018-08-27 22:57:18,0.001s,NOT_RUN
delay,Chrome 68.0.3440.106,,2018-08-27 22:57:18,2018-08-27 22:57:18,0.001s,NOT_RUN
closeBrowser,Chrome 68.0.3440.106,,2018-08-27 22:57:18,2018-08-27 22:57:19,1.123s,PASSED
