Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
switchToFrame,Chrome 68.0.3440.106,,2018-09-11 23:29:11,2018-09-11 23:29:11,0.092s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:29:11,2018-09-11 23:29:16,5.002s,PASSED
selectOptionByLabel,Chrome 68.0.3440.106,,2018-09-11 23:29:16,2018-09-11 23:29:17,0.253s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:29:17,2018-09-11 23:29:18,1.296s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:29:18,2018-09-11 23:29:18,0.604s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:29:18,2018-09-11 23:29:19,0.624s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:29:19,2018-09-11 23:29:20,0.455s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 23:29:20,2018-09-11 23:29:20,0.539s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:29:20,2018-09-11 23:29:25,5.004s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:29:25,2018-09-11 23:29:25,0.266s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:29:25,2018-09-11 23:29:26,0.245s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:29:26,2018-09-11 23:29:31,5.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:29:31,2018-09-11 23:29:31,0.232s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:29:31,2018-09-11 23:30:31,1m - 0.000s,PASSED
verifyTextPresent,Chrome 68.0.3440.106,,2018-09-11 23:30:31,2018-09-11 23:30:31,0.436s,PASSED
switchToDefaultContent,Chrome 68.0.3440.106,Switch back to current window,2018-09-11 23:30:31,2018-09-11 23:30:31,0.026s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 23:30:31,2018-09-11 23:30:35,3.486s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-11 23:30:35,2018-09-11 23:30:50,15.002s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-11 23:30:50,2018-09-11 23:30:51,0.828s,PASSED
