Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 64.0.3282.186,,2018-03-15 01:38:55,2018-03-15 01:39:03,7.160s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:39:03,2018-03-15 01:39:04,0.906s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 01:39:04,2018-03-15 01:39:05,1.828s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 01:39:05,2018-03-15 01:39:06,0.314s,FAILED
,,,,,,
Test Cases/LeadCreation,Chrome 64.0.3282.186,,2018-03-15 01:39:06,2018-03-15 01:39:37,31.523s,FAILED
openBrowser,Chrome 64.0.3282.186,,2018-03-15 01:39:06,2018-03-15 01:39:09,3.551s,PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-15 01:39:09,2018-03-15 01:39:17,7.403s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:39:17,2018-03-15 01:39:17,0.259s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:39:17,2018-03-15 01:39:17,0.169s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:39:17,2018-03-15 01:39:18,0.385s,PASSED
selectOptionByValue,Chrome 64.0.3282.186,,2018-03-15 01:39:18,2018-03-15 01:39:20,1.981s,PASSED
selectOptionByValue,Chrome 64.0.3282.186,,2018-03-15 01:39:20,2018-03-15 01:39:20,0.374s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 01:39:20,2018-03-15 01:39:21,0.631s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:39:21,2018-03-15 01:39:21,0.219s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:39:21,2018-03-15 01:39:21,0.310s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:39:21,2018-03-15 01:39:21,0.152s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 01:39:21,2018-03-15 01:39:21,0.118s,PASSED
selectOptionByValue,Chrome 64.0.3282.186,,2018-03-15 01:39:21,2018-03-15 01:39:22,0.380s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 01:39:22,2018-03-15 01:39:22,0.152s,PASSED
waitForPageLoad,Chrome 64.0.3282.186,,2018-03-15 01:39:22,2018-03-15 01:39:22,0.020s,PASSED
waitForPageLoad,Chrome 64.0.3282.186,,2018-03-15 01:39:22,2018-03-15 01:39:22,0.010s,PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-15 01:39:22,2018-03-15 01:39:24,1.935s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:39:24,2018-03-15 01:39:25,0.696s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:39:25,2018-03-15 01:39:25,0.228s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 01:39:25,2018-03-15 01:39:27,2.649s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 01:39:27,2018-03-15 01:39:35,7.232s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:39:35,2018-03-15 01:39:36,0.934s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 01:39:36,2018-03-15 01:39:37,1.370s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 01:39:37,2018-03-15 01:39:37,0.278s,FAILED
,,,,,,
Test Cases/LeadCreation,Chrome 64.0.3282.186,,2018-03-15 01:39:37,2018-03-15 01:40:08,30.909s,FAILED
openBrowser,Chrome 64.0.3282.186,,2018-03-15 01:39:37,2018-03-15 01:39:41,3.352s,PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-15 01:39:41,2018-03-15 01:39:48,7.389s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:39:48,2018-03-15 01:39:48,0.252s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:39:48,2018-03-15 01:39:48,0.248s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:39:48,2018-03-15 01:39:49,0.350s,PASSED
selectOptionByValue,Chrome 64.0.3282.186,,2018-03-15 01:39:49,2018-03-15 01:39:51,2.181s,PASSED
selectOptionByValue,Chrome 64.0.3282.186,,2018-03-15 01:39:51,2018-03-15 01:39:51,0.397s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 01:39:51,2018-03-15 01:39:52,0.632s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:39:52,2018-03-15 01:39:52,0.173s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:39:52,2018-03-15 01:39:52,0.147s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:39:52,2018-03-15 01:39:53,0.297s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 01:39:53,2018-03-15 01:39:53,0.198s,PASSED
selectOptionByValue,Chrome 64.0.3282.186,,2018-03-15 01:39:53,2018-03-15 01:39:53,0.398s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 01:39:53,2018-03-15 01:39:53,0.144s,PASSED
waitForPageLoad,Chrome 64.0.3282.186,,2018-03-15 01:39:53,2018-03-15 01:39:53,0.013s,PASSED
waitForPageLoad,Chrome 64.0.3282.186,,2018-03-15 01:39:53,2018-03-15 01:39:53,0.012s,PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-15 01:39:53,2018-03-15 01:39:56,2.111s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:39:56,2018-03-15 01:39:56,0.546s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:39:56,2018-03-15 01:39:56,0.205s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 01:39:56,2018-03-15 01:39:59,2.388s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 01:39:59,2018-03-15 01:40:05,6.581s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-15 01:40:05,2018-03-15 01:40:06,1.085s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 01:40:06,2018-03-15 01:40:08,1.465s,PASSED
click,Chrome 64.0.3282.186,,2018-03-15 01:40:08,2018-03-15 01:40:08,0.307s,FAILED
